server,mcp_kind,asset,asset_sensitivity,asset_description,tool,tool_impact,tool_description,blast_radius,blast_escape,cell_score
fs:corp,filesystem,file-directory,4,(auto-generated asset to home an uncovered tool; description not persisted),create_directory,4,"Create a new directory or ensure a directory exists. Can create multiple nested directories in one operation. If the directory already exists, this operation will succeed silently. Perfect for setting up directory structures for projects or ensuring required paths exist. Only works within allowed directories.",3,none,48.0
fs:corp,filesystem,file-directory,4,(auto-generated asset to home an uncovered tool; description not persisted),list_directory,2,Get a detailed listing of all files and directories in a specified path. Results clearly distinguish between files and directories with [FILE] and [DIR] prefixes. This tool is essential for understanding directory structure and finding specific files within a directory. Only works within allowed directories.,4,none,32.0
fs:corp,filesystem,file-directory,4,(auto-generated asset to home an uncovered tool; description not persisted),list_directory_with_sizes,2,"Get a detailed listing of all files and directories in a specified path, including sizes. Results clearly distinguish between files and directories with [FILE] and [DIR] prefixes. This tool is useful for understanding directory structure and finding specific files within a directory. Only works within allowed directories.",4,none,32.0
fs:corp,filesystem,file-directory,4,(auto-generated asset to home an uncovered tool; description not persisted),directory_tree,2,"Get a recursive tree view of files and directories as a JSON structure. Each entry includes 'name', 'type' (file/directory), and 'children' for directories. Files have no children array, while directories always have a children array (which may be empty). The output is formatted with 2-space indentation for readability. Only works within allowed directories.",4,none,32.0
fs:corp,filesystem,file-directory,4,(auto-generated asset to home an uncovered tool; description not persisted),move_file,4,"Move or rename files and directories. Can move files between directories and rename them in a single operation. If the destination exists, the operation will fail. Works across different directories and can be used for simple renaming within the same directory. Both source and destination must be within allowed directories.",3,none,48.0
fs:corp,filesystem,file-directory,4,(auto-generated asset to home an uncovered tool; description not persisted),search_files,2,"Recursively search for files and directories matching a pattern. The patterns should be glob-style patterns that match paths relative to the working directory. Use pattern like '*.ext' to match files in current directory, and '**/*.ext' to match files in all subdirectories. Returns full paths to all matching items. Great for finding files when you don't know their exact location. Only searches within allowed directories.",3,none,24.0
fs:corp,filesystem,file-directory,4,(auto-generated asset to home an uncovered tool; description not persisted),get_file_info,2,"Retrieve detailed metadata about a file or directory. Returns comprehensive information including size, creation time, last modified time, permissions, and type. This tool is perfect for understanding file characteristics without reading the actual content. Only works within allowed directories.",1,none,8.0
fs:corp,filesystem,file-directory,4,(auto-generated asset to home an uncovered tool; description not persisted),list_allowed_directories,2,Returns the list of directories that this server is allowed to access. Subdirectories within these allowed directories are also accessible. Use this to understand which directories and their nested paths are available before trying to access files.,2,none,16.0
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),read_file,3,Read the complete contents of a file as text. DEPRECATED: Use read_text_file instead.,,none,
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),read_text_file,3,"Read the complete contents of a file from the file system as text. Handles various text encodings and provides detailed error messages if the file cannot be read. Use this tool when you need to examine the contents of a single file. Use the 'head' parameter to read only the first N lines of a file, or the 'tail' parameter to read only the last N lines of a file. Operates on the file as text regardless of extension. Only works within allowed directories.",,none,
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),read_media_file,3,Read an image or audio file. Returns the base64 encoded data and MIME type. Only works within allowed directories.,,none,
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),read_multiple_files,3,Read the contents of multiple files simultaneously. This is more efficient than reading files one by one when you need to analyze or compare multiple files. Each file's content is returned with its path as a reference. Failed reads for individual files won't stop the entire operation. Only works within allowed directories.,,none,
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),write_file,5,Create a new file or completely overwrite an existing file with new content. Use with caution as it will overwrite existing files without warning. Handles text content with proper encoding. Only works within allowed directories.,,none,
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),edit_file,4,Make line-based edits to a text file. Each edit replaces exact line sequences with new content. Returns a git-style diff showing the changes made. Only works within allowed directories.,,none,
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),create_directory,4,"Create a new directory or ensure a directory exists. Can create multiple nested directories in one operation. If the directory already exists, this operation will succeed silently. Perfect for setting up directory structures for projects or ensuring required paths exist. Only works within allowed directories.",,none,
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),list_directory,2,Get a detailed listing of all files and directories in a specified path. Results clearly distinguish between files and directories with [FILE] and [DIR] prefixes. This tool is essential for understanding directory structure and finding specific files within a directory. Only works within allowed directories.,4,none,16.0
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),list_directory_with_sizes,2,"Get a detailed listing of all files and directories in a specified path, including sizes. Results clearly distinguish between files and directories with [FILE] and [DIR] prefixes. This tool is useful for understanding directory structure and finding specific files within a directory. Only works within allowed directories.",4,none,16.0
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),directory_tree,2,"Get a recursive tree view of files and directories as a JSON structure. Each entry includes 'name', 'type' (file/directory), and 'children' for directories. Files have no children array, while directories always have a children array (which may be empty). The output is formatted with 2-space indentation for readability. Only works within allowed directories.",,none,
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),move_file,4,"Move or rename files and directories. Can move files between directories and rename them in a single operation. If the destination exists, the operation will fail. Works across different directories and can be used for simple renaming within the same directory. Both source and destination must be within allowed directories.",,none,
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),search_files,2,"Recursively search for files and directories matching a pattern. The patterns should be glob-style patterns that match paths relative to the working directory. Use pattern like '*.ext' to match files in current directory, and '**/*.ext' to match files in all subdirectories. Returns full paths to all matching items. Great for finding files when you don't know their exact location. Only searches within allowed directories.",,none,
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),get_file_info,2,"Retrieve detailed metadata about a file or directory. Returns comprehensive information including size, creation time, last modified time, permissions, and type. This tool is perfect for understanding file characteristics without reading the actual content. Only works within allowed directories.",2,none,8.0
fs:corp,filesystem,file-metadata,2,(auto-generated asset to home an uncovered tool; description not persisted),list_allowed_directories,2,Returns the list of directories that this server is allowed to access. Subdirectories within these allowed directories are also accessible. Use this to understand which directories and their nested paths are available before trying to access files.,,none,
sqlite:cbg,SQL database,employees,4,"Table with columns: id, name, email, role, department, salary",list_tables,2,Discover available tables.,1,none,8.0
sqlite:cbg,SQL database,employees,4,"Table with columns: id, name, email, role, department, salary",describe_table,2,Column names and types for one table.,1,none,8.0
sqlite:cbg,SQL database,employees,4,"Table with columns: id, name, email, role, department, salary",read_query,3,Run a SELECT statement (read-only enforced).,2,none,24.0
sqlite:cbg,SQL database,employees,4,"Table with columns: id, name, email, role, department, salary",write_query,5,Run INSERT / UPDATE / DELETE (DDL blocked).,4,none,80.0
sqlite:cbg,SQL database,employees,4,"Table with columns: id, name, email, role, department, salary",insert_row,4,Insert one row into a table.,1,none,16.0
sqlite:cbg,SQL database,projects,3,"Table with columns: id, code, title, status, pi_employee_id, start_date",list_tables,2,Discover available tables.,,none,
sqlite:cbg,SQL database,projects,3,"Table with columns: id, code, title, status, pi_employee_id, start_date",describe_table,2,Column names and types for one table.,4,none,24.0
sqlite:cbg,SQL database,projects,3,"Table with columns: id, code, title, status, pi_employee_id, start_date",read_query,3,Run a SELECT statement (read-only enforced).,2,none,18.0
sqlite:cbg,SQL database,projects,3,"Table with columns: id, code, title, status, pi_employee_id, start_date",write_query,5,Run INSERT / UPDATE / DELETE (DDL blocked).,4,none,60.0
sqlite:cbg,SQL database,projects,3,"Table with columns: id, code, title, status, pi_employee_id, start_date",insert_row,4,Insert one row into a table.,1,none,12.0
sqlite:cbg,SQL database,datasets,5,"Table with columns: id, name, description, classification, size_gb, owner_email, created_at",list_tables,2,Discover available tables.,1,none,10.0
sqlite:cbg,SQL database,datasets,5,"Table with columns: id, name, description, classification, size_gb, owner_email, created_at",describe_table,2,Column names and types for one table.,2,none,20.0
sqlite:cbg,SQL database,datasets,5,"Table with columns: id, name, description, classification, size_gb, owner_email, created_at",read_query,3,Run a SELECT statement (read-only enforced).,2,none,30.0
sqlite:cbg,SQL database,datasets,5,"Table with columns: id, name, description, classification, size_gb, owner_email, created_at",write_query,5,Run INSERT / UPDATE / DELETE (DDL blocked).,4,none,100.0
sqlite:cbg,SQL database,datasets,5,"Table with columns: id, name, description, classification, size_gb, owner_email, created_at",insert_row,4,Insert one row into a table.,1,none,20.0
sqlite:cbg,SQL database,experiments,3,"Table with columns: id, project_id, dataset_id, run_label, started_at, status, notes",list_tables,2,Discover available tables.,1,none,6.0
sqlite:cbg,SQL database,experiments,3,"Table with columns: id, project_id, dataset_id, run_label, started_at, status, notes",describe_table,2,Column names and types for one table.,1,none,6.0
sqlite:cbg,SQL database,experiments,3,"Table with columns: id, project_id, dataset_id, run_label, started_at, status, notes",read_query,3,Run a SELECT statement (read-only enforced).,2,none,18.0
sqlite:cbg,SQL database,experiments,3,"Table with columns: id, project_id, dataset_id, run_label, started_at, status, notes",write_query,5,Run INSERT / UPDATE / DELETE (DDL blocked).,4,none,60.0
sqlite:cbg,SQL database,experiments,3,"Table with columns: id, project_id, dataset_id, run_label, started_at, status, notes",insert_row,4,Insert one row into a table.,1,none,12.0
sqlite:cbg,SQL database,publications,3,"Table with columns: id, title, venue, year, doi, status, project_id",list_tables,2,Discover available tables.,,none,
sqlite:cbg,SQL database,publications,3,"Table with columns: id, title, venue, year, doi, status, project_id",describe_table,2,Column names and types for one table.,4,none,24.0
sqlite:cbg,SQL database,publications,3,"Table with columns: id, title, venue, year, doi, status, project_id",read_query,3,Run a SELECT statement (read-only enforced).,3,none,27.0
sqlite:cbg,SQL database,publications,3,"Table with columns: id, title, venue, year, doi, status, project_id",write_query,5,Run INSERT / UPDATE / DELETE (DDL blocked).,4,none,60.0
sqlite:cbg,SQL database,publications,3,"Table with columns: id, title, venue, year, doi, status, project_id",insert_row,4,Insert one row into a table.,1,none,12.0
sqlite:cbg,SQL database,grants,4,"Table with columns: id, sponsor, grant_no, pi_employee_id, amount_usd, start_date, end_date, status",list_tables,2,Discover available tables.,1,none,8.0
sqlite:cbg,SQL database,grants,4,"Table with columns: id, sponsor, grant_no, pi_employee_id, amount_usd, start_date, end_date, status",describe_table,2,Column names and types for one table.,1,none,8.0
sqlite:cbg,SQL database,grants,4,"Table with columns: id, sponsor, grant_no, pi_employee_id, amount_usd, start_date, end_date, status",read_query,3,Run a SELECT statement (read-only enforced).,2,none,24.0
sqlite:cbg,SQL database,grants,4,"Table with columns: id, sponsor, grant_no, pi_employee_id, amount_usd, start_date, end_date, status",write_query,5,Run INSERT / UPDATE / DELETE (DDL blocked).,4,none,80.0
sqlite:cbg,SQL database,grants,4,"Table with columns: id, sponsor, grant_no, pi_employee_id, amount_usd, start_date, end_date, status",insert_row,4,Insert one row into a table.,1,none,16.0
sqlite:cbg,SQL database,api_keys,5,"Table with columns: id, service, key, owner_email",list_tables,2,Discover available tables.,1,none,10.0
sqlite:cbg,SQL database,api_keys,5,"Table with columns: id, service, key, owner_email",describe_table,2,Column names and types for one table.,1,none,10.0
sqlite:cbg,SQL database,api_keys,5,"Table with columns: id, service, key, owner_email",read_query,3,Run a SELECT statement (read-only enforced).,5,b,75.0
sqlite:cbg,SQL database,api_keys,5,"Table with columns: id, service, key, owner_email",write_query,5,Run INSERT / UPDATE / DELETE (DDL blocked).,5,b,125.0
sqlite:cbg,SQL database,api_keys,5,"Table with columns: id, service, key, owner_email",insert_row,4,Insert one row into a table.,1,none,20.0
sqlite:cbg,SQL database,table-catalog,2,(auto-generated asset to home an uncovered tool; description not persisted),list_tables,2,Discover available tables.,2,none,8.0
sqlite:cbg,SQL database,table-catalog,2,(auto-generated asset to home an uncovered tool; description not persisted),describe_table,2,Column names and types for one table.,,none,
sqlite:cbg,SQL database,table-catalog,2,(auto-generated asset to home an uncovered tool; description not persisted),read_query,3,Run a SELECT statement (read-only enforced).,4,none,24.0
sqlite:cbg,SQL database,table-catalog,2,(auto-generated asset to home an uncovered tool; description not persisted),write_query,5,Run INSERT / UPDATE / DELETE (DDL blocked).,,none,
sqlite:cbg,SQL database,table-catalog,2,(auto-generated asset to home an uncovered tool; description not persisted),insert_row,4,Insert one row into a table.,,none,
sqlite:cbg,SQL database,table-metadata,3,(auto-generated asset to home an uncovered tool; description not persisted),list_tables,2,Discover available tables.,,none,
sqlite:cbg,SQL database,table-metadata,3,(auto-generated asset to home an uncovered tool; description not persisted),describe_table,2,Column names and types for one table.,1,none,6.0
sqlite:cbg,SQL database,table-metadata,3,(auto-generated asset to home an uncovered tool; description not persisted),read_query,3,Run a SELECT statement (read-only enforced).,2,none,18.0
sqlite:cbg,SQL database,table-metadata,3,(auto-generated asset to home an uncovered tool; description not persisted),write_query,5,Run INSERT / UPDATE / DELETE (DDL blocked).,,none,
sqlite:cbg,SQL database,table-metadata,3,(auto-generated asset to home an uncovered tool; description not persisted),insert_row,4,Insert one row into a table.,,none,
sqlite:cbg,SQL database,database-records,3,(auto-generated asset to home an uncovered tool; description not persisted),list_tables,2,Discover available tables.,,none,
sqlite:cbg,SQL database,database-records,3,(auto-generated asset to home an uncovered tool; description not persisted),describe_table,2,Column names and types for one table.,,none,
sqlite:cbg,SQL database,database-records,3,(auto-generated asset to home an uncovered tool; description not persisted),read_query,3,Run a SELECT statement (read-only enforced).,2,none,18.0
sqlite:cbg,SQL database,database-records,3,(auto-generated asset to home an uncovered tool; description not persisted),write_query,5,Run INSERT / UPDATE / DELETE (DDL blocked).,,none,
sqlite:cbg,SQL database,database-records,3,(auto-generated asset to home an uncovered tool; description not persisted),insert_row,4,Insert one row into a table.,,none,
sqlite:cbg,SQL database,table-records,4,(auto-generated asset to home an uncovered tool; description not persisted),list_tables,2,Discover available tables.,,none,
sqlite:cbg,SQL database,table-records,4,(auto-generated asset to home an uncovered tool; description not persisted),describe_table,2,Column names and types for one table.,,none,
sqlite:cbg,SQL database,table-records,4,(auto-generated asset to home an uncovered tool; description not persisted),read_query,3,Run a SELECT statement (read-only enforced).,2,none,24.0
sqlite:cbg,SQL database,table-records,4,(auto-generated asset to home an uncovered tool; description not persisted),write_query,5,Run INSERT / UPDATE / DELETE (DDL blocked).,4,none,80.0
sqlite:cbg,SQL database,table-records,4,(auto-generated asset to home an uncovered tool; description not persisted),insert_row,4,Insert one row into a table.,1,none,16.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,create_or_update_file,5,Create or update a single file in a GitHub repository,1,none,5.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,get_file_contents,3,Get the contents of a file or directory from a GitHub repository,4,none,12.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,push_files,4,Push multiple files to a GitHub repository in a single commit,3,none,12.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,create_issue,4,Create a new issue in a GitHub repository,1,none,4.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,create_pull_request,4,Create a new pull request in a GitHub repository,2,none,8.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,fork_repository,4,Fork a GitHub repository to your account or specified organization,4,none,16.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,create_branch,4,Create a new branch in a GitHub repository,1,none,4.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,list_commits,2,Get list of commits of a branch in a GitHub repository,1,none,2.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,list_issues,2,List issues in a GitHub repository with filtering options,2,none,4.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,search_code,3,Search for code across GitHub repositories,1,none,3.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,search_issues,2,Search for issues and pull requests across GitHub repositories,2,none,4.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,search_users,2,Search for users on GitHub,,none,
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,get_pull_request,3,Get details of a specific pull request,1,none,3.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,list_pull_requests,2,List and filter repository pull requests,2,none,4.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,create_pull_request_review,4,Create a review on a pull request,2,none,8.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,merge_pull_request,5,Merge a pull request,4,none,20.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,get_pull_request_files,3,Get the list of files changed in a pull request,2,none,6.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,get_pull_request_status,3,Get the combined status of all status checks for a pull request,1,none,3.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,2,none,10.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,get_pull_request_comments,3,Get the review comments on a pull request,1,none,3.0
github:real,code repository management,public-website,1,public repository — the public marketing site — open source,get_pull_request_reviews,3,Get the reviews on a pull request,1,none,3.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,create_or_update_file,5,Create or update a single file in a GitHub repository,1,none,15.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_file_contents,3,Get the contents of a file or directory from a GitHub repository,2,none,18.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,push_files,4,Push multiple files to a GitHub repository in a single commit,3,none,36.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,create_issue,4,Create a new issue in a GitHub repository,1,none,12.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,create_pull_request,4,Create a new pull request in a GitHub repository,1,none,12.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,fork_repository,4,Fork a GitHub repository to your account or specified organization,4,none,48.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,create_branch,4,Create a new branch in a GitHub repository,1,none,12.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,list_commits,2,Get list of commits of a branch in a GitHub repository,2,none,12.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,list_issues,2,List issues in a GitHub repository with filtering options,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,search_code,3,Search for code across GitHub repositories,2,none,18.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,search_issues,2,Search for issues and pull requests across GitHub repositories,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,search_users,2,Search for users on GitHub,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_pull_request,3,Get details of a specific pull request,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,list_pull_requests,2,List and filter repository pull requests,2,none,12.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,create_pull_request_review,4,Create a review on a pull request,1,none,12.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,merge_pull_request,5,Merge a pull request,3,none,45.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_pull_request_files,3,Get the list of files changed in a pull request,2,none,18.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_pull_request_status,3,Get the combined status of all status checks for a pull request,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,3,none,45.0
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_pull_request_comments,3,Get the review comments on a pull request,,none,
github:real,code repository management,internal-docs,3,internal repository — internal engineering documentation,get_pull_request_reviews,3,Get the reviews on a pull request,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,create_or_update_file,5,Create or update a single file in a GitHub repository,1,none,20.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_file_contents,3,Get the contents of a file or directory from a GitHub repository,1,none,12.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,push_files,4,Push multiple files to a GitHub repository in a single commit,3,none,48.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,create_issue,4,Create a new issue in a GitHub repository,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,create_pull_request,4,Create a new pull request in a GitHub repository,1,none,16.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,fork_repository,4,Fork a GitHub repository to your account or specified organization,4,none,64.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,create_branch,4,Create a new branch in a GitHub repository,2,none,32.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,list_commits,2,Get list of commits of a branch in a GitHub repository,1,none,8.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,list_issues,2,List issues in a GitHub repository with filtering options,2,none,16.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,search_code,3,Search for code across GitHub repositories,2,none,24.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,search_issues,2,Search for issues and pull requests across GitHub repositories,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,search_users,2,Search for users on GitHub,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_pull_request,3,Get details of a specific pull request,1,none,12.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,list_pull_requests,2,List and filter repository pull requests,2,none,16.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,create_pull_request_review,4,Create a review on a pull request,1,none,16.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,merge_pull_request,5,Merge a pull request,4,none,80.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_pull_request_files,3,Get the list of files changed in a pull request,1,none,12.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_pull_request_status,3,Get the combined status of all status checks for a pull request,1,none,12.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,2,none,40.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_pull_request_comments,3,Get the review comments on a pull request,1,none,12.0
github:real,code repository management,backend-api,4,source repository — core backend service source code,get_pull_request_reviews,3,Get the reviews on a pull request,1,none,12.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,create_or_update_file,5,Create or update a single file in a GitHub repository,2,none,50.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_file_contents,3,Get the contents of a file or directory from a GitHub repository,5,b,75.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,push_files,4,Push multiple files to a GitHub repository in a single commit,4,none,80.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,create_issue,4,Create a new issue in a GitHub repository,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,create_pull_request,4,Create a new pull request in a GitHub repository,1,none,20.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,fork_repository,4,Fork a GitHub repository to your account or specified organization,4,none,80.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,create_branch,4,Create a new branch in a GitHub repository,1,none,20.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,list_commits,2,Get list of commits of a branch in a GitHub repository,1,none,10.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,list_issues,2,List issues in a GitHub repository with filtering options,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,search_code,3,Search for code across GitHub repositories,5,b,75.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,search_issues,2,Search for issues and pull requests across GitHub repositories,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,search_users,2,Search for users on GitHub,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_pull_request,3,Get details of a specific pull request,1,none,15.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,list_pull_requests,2,List and filter repository pull requests,2,none,20.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,create_pull_request_review,4,Create a review on a pull request,3,none,60.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,merge_pull_request,5,Merge a pull request,4,none,100.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_pull_request_files,3,Get the list of files changed in a pull request,2,none,30.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_pull_request_status,3,Get the combined status of all status checks for a pull request,1,none,15.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,4,none,100.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_pull_request_comments,3,Get the review comments on a pull request,1,none,15.0
github:real,code repository management,payments-service,5,source repository — payment processing service — handles card flows,get_pull_request_reviews,3,Get the reviews on a pull request,1,none,15.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",create_or_update_file,5,Create or update a single file in a GitHub repository,5,b,125.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",get_file_contents,3,Get the contents of a file or directory from a GitHub repository,5,b,75.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",push_files,4,Push multiple files to a GitHub repository in a single commit,5,b,100.0
github:real,code repository management,infra-config,5,"secrets repository — infra/CI config: deploy keys, tokens, .env templates",create_issue,4,Create a new issue in a GitHub repository,,none,
