server,mcp_kind,asset,asset_sensitivity,asset_description,tool,tool_impact,tool_description,blast_radius,blast_escape,cell_score
calendar:real,calendar system,free-busy-availability,5,"cross-user availability (free/busy) data — reveals when, how often and with whom every queried attendee meets (schedule surveillance)",delete-event,5,Delete a calendar event.,,none,
calendar:real,calendar system,free-busy-availability,5,"cross-user availability (free/busy) data — reveals when, how often and with whom every queried attendee meets (schedule surveillance)",get-freebusy,3,Query free/busy information for calendars. Note: Time range is limited to a maximum of 3 months between timeMin and timeMax.,3,none,45.0
calendar:real,calendar system,free-busy-availability,5,"cross-user availability (free/busy) data — reveals when, how often and with whom every queried attendee meets (schedule surveillance)",get-current-time,1,"Get the current date and time. Call this FIRST before creating, updating, or searching for events to ensure you have accurate date context for scheduling.",,none,
calendar:real,calendar system,free-busy-availability,5,"cross-user availability (free/busy) data — reveals when, how often and with whom every queried attendee meets (schedule surveillance)",respond-to-event,5,"Respond to a calendar event invitation with Accept, Decline, Maybe (Tentative), or No Response.",,none,
calendar:real,calendar system,free-busy-availability,5,"cross-user availability (free/busy) data — reveals when, how often and with whom every queried attendee meets (schedule surveillance)",manage-accounts,5,"Manage Google account authentication. Actions: 'list' (show accounts), 'add' (authenticate new account), 'remove' (remove account).",,none,
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",list-calendars,2,List all available calendars,2,none,16.0
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",list-events,3,List events from one or more calendars. Supports both calendar IDs and calendar names.,,none,
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",search-events,3,Search for events in a calendar by text query.,,none,
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",get-event,3,Get details of a specific event by ID.,,none,
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",list-colors,2,List available color IDs and their meanings for calendar events,,none,
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",create-event,4,Create a new calendar event.,,none,
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",create-events,5,"Create multiple calendar events in bulk. Accepts shared defaults (account, calendarId, timeZone) that apply to all events, with per-event overrides. Skips conflict and duplicate detection for speed.",,none,
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",update-event,4,Update an existing calendar event with recurring event modification scope support.,,none,
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",delete-event,5,Delete a calendar event.,,none,
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",get-freebusy,3,Query free/busy information for calendars. Note: Time range is limited to a maximum of 3 months between timeMin and timeMax.,,none,
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",get-current-time,1,"Get the current date and time. Call this FIRST before creating, updating, or searching for events to ensure you have accurate date context for scheduling.",,none,
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",respond-to-event,5,"Respond to a calendar event invitation with Accept, Decline, Maybe (Tentative), or No Response.",,none,
calendar:real,calendar system,calendar-directory,4,"the calendar catalog — which calendars exist and their names; listing it maps out where executive, recruiting or team schedules live",manage-accounts,5,"Manage Google account authentication. Actions: 'list' (show accounts), 'add' (authenticate new account), 'remove' (remove account).",,none,
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),list-calendars,2,List all available calendars,,none,
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),list-events,3,List events from one or more calendars. Supports both calendar IDs and calendar names.,,none,
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),search-events,3,Search for events in a calendar by text query.,,none,
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),get-event,3,Get details of a specific event by ID.,,none,
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),list-colors,2,List available color IDs and their meanings for calendar events,1,none,6.0
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),create-event,4,Create a new calendar event.,,none,
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),create-events,5,"Create multiple calendar events in bulk. Accepts shared defaults (account, calendarId, timeZone) that apply to all events, with per-event overrides. Skips conflict and duplicate detection for speed.",,none,
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),update-event,4,Update an existing calendar event with recurring event modification scope support.,,none,
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),delete-event,5,Delete a calendar event.,,none,
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),get-freebusy,3,Query free/busy information for calendars. Note: Time range is limited to a maximum of 3 months between timeMin and timeMax.,,none,
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),get-current-time,1,"Get the current date and time. Call this FIRST before creating, updating, or searching for events to ensure you have accurate date context for scheduling.",,none,
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),respond-to-event,5,"Respond to a calendar event invitation with Accept, Decline, Maybe (Tentative), or No Response.",,none,
calendar:real,calendar system,color-catalog,3,(auto-generated asset to home an uncovered tool; description not persisted),manage-accounts,5,"Manage Google account authentication. Actions: 'list' (show accounts), 'add' (authenticate new account), 'remove' (remove account).",,none,
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),list-calendars,2,List all available calendars,,none,
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),list-events,3,List events from one or more calendars. Supports both calendar IDs and calendar names.,4,none,48.0
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),search-events,3,Search for events in a calendar by text query.,3,none,36.0
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),get-event,3,Get details of a specific event by ID.,1,none,12.0
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),list-colors,2,List available color IDs and their meanings for calendar events,,none,
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),create-event,4,Create a new calendar event.,,none,
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),create-events,5,"Create multiple calendar events in bulk. Accepts shared defaults (account, calendarId, timeZone) that apply to all events, with per-event overrides. Skips conflict and duplicate detection for speed.",,none,
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),update-event,4,Update an existing calendar event with recurring event modification scope support.,,none,
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),delete-event,5,Delete a calendar event.,,none,
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),get-freebusy,3,Query free/busy information for calendars. Note: Time range is limited to a maximum of 3 months between timeMin and timeMax.,3,none,36.0
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),get-current-time,1,"Get the current date and time. Call this FIRST before creating, updating, or searching for events to ensure you have accurate date context for scheduling.",,none,
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),respond-to-event,5,"Respond to a calendar event invitation with Accept, Decline, Maybe (Tentative), or No Response.",,none,
calendar:real,calendar system,calendar-records,4,(auto-generated asset to home an uncovered tool; description not persisted),manage-accounts,5,"Manage Google account authentication. Actions: 'list' (show accounts), 'add' (authenticate new account), 'remove' (remove account).",,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),list-calendars,2,List all available calendars,,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),list-events,3,List events from one or more calendars. Supports both calendar IDs and calendar names.,,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),search-events,3,Search for events in a calendar by text query.,,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),get-event,3,Get details of a specific event by ID.,,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),list-colors,2,List available color IDs and their meanings for calendar events,,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),create-event,4,Create a new calendar event.,,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),create-events,5,"Create multiple calendar events in bulk. Accepts shared defaults (account, calendarId, timeZone) that apply to all events, with per-event overrides. Skips conflict and duplicate detection for speed.",,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),update-event,4,Update an existing calendar event with recurring event modification scope support.,,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),delete-event,5,Delete a calendar event.,,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),get-freebusy,3,Query free/busy information for calendars. Note: Time range is limited to a maximum of 3 months between timeMin and timeMax.,,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),get-current-time,1,"Get the current date and time. Call this FIRST before creating, updating, or searching for events to ensure you have accurate date context for scheduling.",,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),respond-to-event,5,"Respond to a calendar event invitation with Accept, Decline, Maybe (Tentative), or No Response.",,none,
calendar:real,calendar system,account-directory,5,(auto-generated asset to home an uncovered tool; description not persisted),manage-accounts,5,"Manage Google account authentication. Actions: 'list' (show accounts), 'add' (authenticate new account), 'remove' (remove account).",4,none,100.0
