server,mcp_kind,asset,asset_sensitivity,asset_description,tool,tool_impact,tool_description,blast_radius,blast_escape,cell_score
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",get_pull_request,3,Get details of a specific pull request,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",list_pull_requests,2,List and filter repository pull requests,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",create_pull_request_review,4,Create a review on a pull request,1,none,16.0
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",merge_pull_request,5,Merge a pull request,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",get_pull_request_files,3,Get the list of files changed in a pull request,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",get_pull_request_status,3,Get the combined status of all status checks for a pull request,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,,none,
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",get_pull_request_comments,3,Get the review comments on a pull request,1,none,12.0
github:real,code repository management,issues-and-comments,4,"mutable state: issues, their state and comments — closing real alerts, retitling reports, or planting comment instructions that other agents later read and follow",get_pull_request_reviews,3,Get the reviews on a pull request,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",create_or_update_file,5,Create or update a single file in a GitHub repository,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",get_file_contents,3,Get the contents of a file or directory from a GitHub repository,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",push_files,4,Push multiple files to a GitHub repository in a single commit,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",create_issue,4,Create a new issue in a GitHub repository,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",create_pull_request,4,Create a new pull request in a GitHub repository,2,none,32.0
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",fork_repository,4,Fork a GitHub repository to your account or specified organization,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",create_branch,4,Create a new branch in a GitHub repository,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",list_commits,2,Get list of commits of a branch in a GitHub repository,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",list_issues,2,List issues in a GitHub repository with filtering options,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",search_code,3,Search for code across GitHub repositories,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",search_issues,2,Search for issues and pull requests across GitHub repositories,2,none,16.0
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",search_users,2,Search for users on GitHub,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",get_pull_request,3,Get details of a specific pull request,1,none,12.0
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",list_pull_requests,2,List and filter repository pull requests,2,none,16.0
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",create_pull_request_review,4,Create a review on a pull request,2,none,32.0
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",merge_pull_request,5,Merge a pull request,3,none,60.0
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",get_pull_request_files,3,Get the list of files changed in a pull request,2,none,24.0
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",get_pull_request_status,3,Get the combined status of all status checks for a pull request,1,none,12.0
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,3,none,60.0
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",get_pull_request_comments,3,Get the review comments on a pull request,1,none,12.0
github:real,code repository management,pull-requests-and-reviews,4,"mutable state: pull requests, their reviews and merge state — an approving review plus a merge lands unreviewed code on a protected branch",get_pull_request_reviews,3,Get the reviews on a pull request,1,none,12.0
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),create_or_update_file,5,Create or update a single file in a GitHub repository,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),get_file_contents,3,Get the contents of a file or directory from a GitHub repository,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),push_files,4,Push multiple files to a GitHub repository in a single commit,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),create_issue,4,Create a new issue in a GitHub repository,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),create_pull_request,4,Create a new pull request in a GitHub repository,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),fork_repository,4,Fork a GitHub repository to your account or specified organization,5,b,80.0
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),create_branch,4,Create a new branch in a GitHub repository,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),list_commits,2,Get list of commits of a branch in a GitHub repository,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),list_issues,2,List issues in a GitHub repository with filtering options,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),search_code,3,Search for code across GitHub repositories,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),search_issues,2,Search for issues and pull requests across GitHub repositories,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),search_users,2,Search for users on GitHub,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),get_pull_request,3,Get details of a specific pull request,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),list_pull_requests,2,List and filter repository pull requests,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),create_pull_request_review,4,Create a review on a pull request,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),merge_pull_request,5,Merge a pull request,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),get_pull_request_files,3,Get the list of files changed in a pull request,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),get_pull_request_status,3,Get the combined status of all status checks for a pull request,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),get_pull_request_comments,3,Get the review comments on a pull request,,none,
github:real,code repository management,org-external-copies,4,mutable state: forks and newly created repositories under other accounts — a fork is a complete copy of the code outside the org's control (egress + staging ground),get_pull_request_reviews,3,Get the reviews on a pull request,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",create_or_update_file,5,Create or update a single file in a GitHub repository,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",get_file_contents,3,Get the contents of a file or directory from a GitHub repository,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",push_files,4,Push multiple files to a GitHub repository in a single commit,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",create_issue,4,Create a new issue in a GitHub repository,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",create_pull_request,4,Create a new pull request in a GitHub repository,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",fork_repository,4,Fork a GitHub repository to your account or specified organization,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",create_branch,4,Create a new branch in a GitHub repository,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",list_commits,2,Get list of commits of a branch in a GitHub repository,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",list_issues,2,List issues in a GitHub repository with filtering options,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",search_code,3,Search for code across GitHub repositories,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",search_issues,2,Search for issues and pull requests across GitHub repositories,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",search_users,2,Search for users on GitHub,2,none,4.0
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",get_pull_request,3,Get details of a specific pull request,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",list_pull_requests,2,List and filter repository pull requests,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",create_pull_request_review,4,Create a review on a pull request,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",merge_pull_request,5,Merge a pull request,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",get_pull_request_files,3,Get the list of files changed in a pull request,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",get_pull_request_status,3,Get the combined status of all status checks for a pull request,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",get_pull_request_comments,3,Get the review comments on a pull request,,none,
github:real,code repository management,platform-user-directory,1,"public GitHub user/organization account profiles reachable via user search — public data, but enables contributor reconnaissance",get_pull_request_reviews,3,Get the reviews on a pull request,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",create_or_update_file,5,Create or update a single file in a GitHub repository,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",search_repositories,2,Search for GitHub repositories,2,none,12.0
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",get_file_contents,3,Get the contents of a file or directory from a GitHub repository,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",push_files,4,Push multiple files to a GitHub repository in a single commit,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",create_issue,4,Create a new issue in a GitHub repository,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",create_pull_request,4,Create a new pull request in a GitHub repository,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",fork_repository,4,Fork a GitHub repository to your account or specified organization,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",create_branch,4,Create a new branch in a GitHub repository,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",list_commits,2,Get list of commits of a branch in a GitHub repository,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",list_issues,2,List issues in a GitHub repository with filtering options,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",search_code,3,Search for code across GitHub repositories,2,none,18.0
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",search_issues,2,Search for issues and pull requests across GitHub repositories,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",search_users,2,Search for users on GitHub,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",get_pull_request,3,Get details of a specific pull request,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",list_pull_requests,2,List and filter repository pull requests,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",create_pull_request_review,4,Create a review on a pull request,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",merge_pull_request,5,Merge a pull request,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",get_pull_request_files,3,Get the list of files changed in a pull request,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",get_pull_request_status,3,Get the combined status of all status checks for a pull request,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",get_pull_request_comments,3,Get the review comments on a pull request,,none,
github:real,code repository management,repository-catalog,3,"the repository catalog — which repositories exist plus their names, descriptions and visibility; searching it maps the org's codebase and singles out secret-bearing or payment repos to target",get_pull_request_reviews,3,Get the reviews on a pull request,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),create_or_update_file,5,Create or update a single file in a GitHub repository,1,none,25.0
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),get_file_contents,3,Get the contents of a file or directory from a GitHub repository,5,b,75.0
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),push_files,4,Push multiple files to a GitHub repository in a single commit,3,none,60.0
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),create_issue,4,Create a new issue in a GitHub repository,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),create_pull_request,4,Create a new pull request in a GitHub repository,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),fork_repository,4,Fork a GitHub repository to your account or specified organization,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),create_branch,4,Create a new branch in a GitHub repository,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),list_commits,2,Get list of commits of a branch in a GitHub repository,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),list_issues,2,List issues in a GitHub repository with filtering options,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),update_issue,4,Update an existing issue in a GitHub repository,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),add_issue_comment,4,Add a comment to an existing issue,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),search_code,3,Search for code across GitHub repositories,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),search_issues,2,Search for issues and pull requests across GitHub repositories,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),search_users,2,Search for users on GitHub,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),get_issue,3,Get details of a specific issue in a GitHub repository.,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),get_pull_request,3,Get details of a specific pull request,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),list_pull_requests,2,List and filter repository pull requests,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),create_pull_request_review,4,Create a review on a pull request,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),merge_pull_request,5,Merge a pull request,3,none,75.0
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),get_pull_request_files,3,Get the list of files changed in a pull request,2,none,30.0
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),get_pull_request_status,3,Get the combined status of all status checks for a pull request,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),update_pull_request_branch,5,Update a pull request branch with the latest changes from the base branch,3,none,75.0
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),get_pull_request_comments,3,Get the review comments on a pull request,,none,
github:real,code repository management,repository-contents,5,(auto-generated asset to home an uncovered tool; description not persisted),get_pull_request_reviews,3,Get the reviews on a pull request,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),create_or_update_file,5,Create or update a single file in a GitHub repository,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),search_repositories,2,Search for GitHub repositories,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),create_repository,4,Create a new GitHub repository in your account,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),get_file_contents,3,Get the contents of a file or directory from a GitHub repository,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),push_files,4,Push multiple files to a GitHub repository in a single commit,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),create_issue,4,Create a new issue in a GitHub repository,1,none,12.0
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),create_pull_request,4,Create a new pull request in a GitHub repository,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),fork_repository,4,Fork a GitHub repository to your account or specified organization,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),create_branch,4,Create a new branch in a GitHub repository,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),list_commits,2,Get list of commits of a branch in a GitHub repository,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),list_issues,2,List issues in a GitHub repository with filtering options,2,none,12.0
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),update_issue,4,Update an existing issue in a GitHub repository,1,none,12.0
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),add_issue_comment,4,Add a comment to an existing issue,1,none,12.0
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),search_code,3,Search for code across GitHub repositories,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),search_issues,2,Search for issues and pull requests across GitHub repositories,2,none,12.0
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),search_users,2,Search for users on GitHub,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),get_issue,3,Get details of a specific issue in a GitHub repository.,1,none,9.0
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),get_pull_request,3,Get details of a specific pull request,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),list_pull_requests,2,List and filter repository pull requests,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),create_pull_request_review,4,Create a review on a pull request,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),merge_pull_request,5,Merge a pull request,,none,
github:real,code repository management,issue-records,3,(auto-generated asset to home an uncovered tool; description not persisted),get_pull_request_files,3,Get the list of files changed in a pull request,,none,
